Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
70116,2024-12-07,Oficina,Bolígrafos,513,Online,Este,17.02,60.65,0.05,2,34.03,2442
60199,2022-01-25,Tecnología,Webcam HD,325,Tienda Física,Centro,238.91,590.02,0.15,4,955.63,8718
72663,2022-10-19,Tecnología,Webcam HD,392,Mayorista,Norte,394.32,573.88,0.0,5,1971.6,8008
98615,2022-03-21,Oficina,Grapadora,315,Distribuidor,Centro,18.88,62.53,0.2,4,75.52,6387
60235,2022-10-28,Oficina,Carpetas,756,Online,Centro,19.69,50.65,0.1,2,39.38,5873
37096,2022-02-13,Tecnología,Teclado Mecánico,267,Online,Este,163.94,385.59,0.15,5,819.71,2964
21279,2024-10-09,Oficina,Bolígrafos,271,Distribuidor,Oeste,11.68,37.69,0.2,3,35.03,7317
61948,2022-03-30,Oficina,Bolígrafos,631,Distribuidor,Norte,1.8,5.97,0.15,2,3.6,2942
44789,2023-01-06,Tecnología,Mouse Logitech,804,Online,Norte,546.03,980.38,0.0,1,546.03,8532
59324,2024-04-25,Oficina,Bolígrafos,544,Online,Este,8.92,17.83,0.05,2,17.84,5698
63346,2022-11-07,Tecnología,Teclado Mecánico,280,Mayorista,Centro,180.47,577.47,0.05,2,360.94,6187
71350,2024-09-24,Tecnología,Mouse Logitech,556,Tienda Física,Norte,260.85,374.52,0.0,3,782.55,2346
47801,2023-09-23,Tecnología,Monitor LG,578,Distribuidor,Este,412.94,989.98,0.1,3,1238.82,2177
75120,2022-05-03,Tecnología,Teclado Mecánico,559,Tienda Física,Norte,318.56,363.96,0.2,5,1592.82,7910
89556,2024-01-18,Tecnología,Mouse Logitech,181,Distribuidor,Norte,88.23,390.92,0.2,1,88.23,8557
14109,2022-07-25,Tecnología,Webcam HD,594,Online,Norte,456.63,500.07,0.05,1,456.63,8915
21268,2022-07-14,Tecnología,Laptop Dell,374,Mayorista,Centro,219.3,391.26,0.0,5,1096.49,2421
61516,2024-12-18,Oficina,Carpetas,784,Tienda Física,Norte,169.89,82.45,0.0,4,679.56,2403
59385,2022-07-09,Muebles,Silla Ergonómica,689,Tienda Física,Oeste,247.61,266.85,0.15,4,990.44,9657
54256,2023-11-16,Tecnología,Webcam HD,634,Tienda Física,Oeste,95.57,430.8,0.0,3,286.72,2097
96062,2023-06-14,Oficina,Papel A4,903,Tienda Física,Centro,16.3,22.74,0.2,4,65.18,3176
86688,2023-12-24,Oficina,Calculadora,119,Tienda Física,Este,6.72,9.24,0.05,3,20.17,5701
41576,2022-05-04,Muebles,Mesa Reuniones,115,Tienda Física,Sur,630.73,769.98,0.0,5,3153.66,2657
27067,2023-12-14,Oficina,Bolígrafos,318,Tienda Física,Norte,21.34,63.12,0.1,4,85.37,8233
98601,2024-03-22,Oficina,Bolígrafos,353,Online,Norte,16.17,26.77,0.2,4,64.68,2800
33446,2022-10-16,Tecnología,Webcam HD,723,Mayorista,Oeste,220.72,587.9,0.1,1,220.72,3599
76765,2023-05-10,Oficina,Calculadora,303,Online,Oeste,34.04,36.22,0.15,1,34.04,4193
35207,2024-10-27,Tecnología,Monitor LG,514,Mayorista,Oeste,353.78,625.09,0.15,3,1061.34,2333
97662,2023-06-21,Muebles,Archivador Metálico,622,Distribuidor,Oeste,151.65,264.12,0.0,4,606.59,9631
32202,2022-06-14,Tecnología,Monitor LG,696,Tienda Física,Sur,435.39,754.9,0.1,2,870.78,8962
81961,2023-02-22,Muebles,Mesa Reuniones,457,Distribuidor,Norte,87.3,385.34,0.05,2,174.6,7548
27836,2023-01-07,Muebles,Escritorio Ejecutivo,206,Distribuidor,Centro,379.97,445.26,0.05,1,379.97,1127
29105,2023-09-11,Muebles,Silla Ergonómica,733,Mayorista,Oeste,183.6,514.77,0.2,2,367.2,3000
24528,2022-01-05,Muebles,Archivador Metálico,191,Online,Este,103.3,280.77,0.15,1,103.3,2419
29711,2024-01-19,Tecnología,Monitor LG,881,Distribuidor,Oeste,262.66,409.79,0.2,5,1313.28,9632
31073,2024-08-02,Tecnología,Mouse Logitech,157,Online,Este,386.39,474.37,0.15,3,1159.16,8662
59102,2024-09-11,Muebles,Archivador Metálico,552,Mayorista,Norte,379.52,673.62,0.1,5,1897.62,5701
72573,2024-03-18,Oficina,Papel A4,753,Distribuidor,Sur,32.1,56.03,0.0,4,128.42,nan
82697,2024-03-27,Oficina,Papel A4,421,Mayorista,Este,4.28,11.89,0.15,3,12.84,3944
38827,2022-01-09,Tecnología,Monitor LG,895,Mayorista,Centro,464.72,897.65,0.0,4,1858.86,8215
14560,2023-11-09,Tecnología,Laptop Dell,195,Online,Sur,90.92,388.42,0.2,1,90.92,1038
63457,2022-12-21,Oficina,Papel A4,494,Distribuidor,Sur,34.61,30.18,0.2,3,103.82,7502
40035,2023-08-05,Muebles,Mesa Reuniones,846,Tienda Física,Centro,336.42,582.41,0.05,3,1009.26,2673
35661,2023-05-28,Muebles,Mesa Reuniones,577,Distribuidor,Sur,140.68,285.86,0.0,5,703.39,6871
52012,2023-11-21,Muebles,Mesa Reuniones,198,Distribuidor,Sur,66.44,253.76,0.0,2,132.89,2956
65784,2024-09-27,Muebles,Estantería,225,Online,Oeste,426.46,527.57,0.2,1,426.46,9351
63967,2023-11-09,Oficina,Papel A4,639,Tienda Física,Este,4.39,21.34,0.2,4,17.57,7910
52558,2023-03-02,Muebles,Archivador Metálico,413,Online,Norte,136.44,308.75,0.05,2,272.89,3533
89881,2022-12-25,Oficina,Grapadora,686,Mayorista,Norte,4.96,12.35,0.05,5,24.8,4821
61512,2023-01-31,Tecnología,Teclado Mecánico,411,Mayorista,Sur,123.32,425.82,0.1,2,246.65,4356
80150,2023-05-18,Oficina,Papel A4,618,Tienda Física,Norte,17.82,58.58,0.15,5,89.1,2353
52481,2023-07-20,Oficina,Papel A4,181,Mayorista,Oeste,20.65,27.43,0.15,1,20.65,2675
17828,2024-02-10,Muebles,Archivador Metálico,761,Distribuidor,Norte,259.29,568.35,0.0,5,1296.46,2353
99719,2023-06-04,Oficina,Carpetas,959,Mayorista,Este,16.97,38.95,0.1,1,16.97,6560
71401,2023-12-25,Tecnología,Mouse Logitech,392,Distribuidor,Centro,283.25,332.59,0.1,4,1133.01,5070
36459,2024-05-11,Muebles,Archivador Metálico,103,Distribuidor,Sur,426.22,453.94,0.15,3,1278.65,4821
45785,2023-09-15,Muebles,Archivador Metálico,918,Distribuidor,Oeste,764.55,718.8,0.05,5,3822.77,5017
48164,2022-12-30,Muebles,Estantería,268,Mayorista,Norte,78.7,269.61,0.15,4,314.8,9268
28909,2024-03-21,Muebles,Estantería,556,Online,Este,358.6,595.6,0.1,4,1434.39,6749
26155,2023-12-12,Muebles,Estantería,287,Online,Oeste,324.44,447.26,0.15,3,973.33,3831
32194,2024-03-31,Oficina,Bolígrafos,979,Tienda Física,Centro,8.62,11.83,0.05,5,43.12,3360
73004,2023-11-04,Oficina,Bolígrafos,917,Tienda Física,Oeste,31.31,83.78,0.05,1,-31.31,2333
65087,2022-05-09,Muebles,Archivador Metálico,572,Distribuidor,Oeste,258.06,348.75,0.1,1,258.06,1025
55059,2023-07-12,Muebles,Archivador Metálico,236,Distribuidor,Este,135.92,227.36,0.15,5,679.58,4370
91066,2022-06-18,Tecnología,Webcam HD,112,Distribuidor,Sur,182.43,179.99,0.05,5,912.16,8439
52295,2024-01-24,Tecnología,Laptop Dell,675,Tienda Física,Oeste,219.82,826.73,0.0,2,439.63,1038
91800,2022-09-20,Muebles,Mesa Reuniones,663,Tienda Física,Centro,188.91,205.13,0.1,3,566.73,nan
97488,2024-08-25,Muebles,Escritorio Ejecutivo,843,Tienda Física,Centro,485.82,659.67,0.0,2,971.64,9544
63816,2024-02-21,Tecnología,Laptop Dell,778,Distribuidor,Centro,238.56,876.63,0.05,2,477.11,6254
86347,2022-09-30,Oficina,Papel A4,193,Distribuidor,Sur,38.06,77.78,0.2,2,76.11,9416
40541,2023-06-01,Oficina,Carpetas,118,Tienda Física,Norte,23.2,35.74,0.1,4,92.79,8505
94003,2023-04-08,Oficina,Calculadora,310,Tienda Física,Sur,21.02,29.89,0.1,3,63.07,3131
56711,2022-11-24,Oficina,Grapadora,273,Online,Sur,7.8,21.42,0.1,1,7.8,2775
45794,2024-04-13,Tecnología,Mouse Logitech,588,Tienda Física,Centro,244.87,357.82,0.15,5,1224.37,2424
83544,2022-07-04,Oficina,Papel A4,846,Tienda Física,Este,139.76,89.6,0.0,3,419.27,5299
89142,2023-04-16,Oficina,Papel A4,430,Tienda Física,Centro,46.54,79.3,0.0,2,93.08,8005
17253,2023-09-25,Oficina,Papel A4,552,Distribuidor,Oeste,8.73,22.88,0.2,3,26.2,1056
37641,2023-06-01,Muebles,Mesa Reuniones,739,Online,Este,315.07,536.62,0.15,1,315.07,3420
32727,2023-11-24,Muebles,Estantería,433,Online,Centro,128.86,151.5,0.2,3,386.58,8869
67669,2024-06-04,Oficina,Grapadora,952,Online,Norte,80.5,65.9,0.05,2,161.0,7996
40820,2024-10-20,Tecnología,Monitor LG,698,Mayorista,Este,135.99,258.53,0.2,4,543.96,1127
28100,2022-04-29,Oficina,Calculadora,869,Tienda Física,Sur,26.68,46.04,0.1,4,106.73,8758
21556,2023-02-17,Muebles,Silla Ergonómica,490,Tienda Física,Este,132.75,267.61,0.2,3,398.26,5668
34941,2024-02-13,Oficina,Bolígrafos,106,Distribuidor,Norte,38.01,75.37,0.05,2,76.01,9217
39302,2023-02-27,Oficina,Calculadora,764,Tienda Física,Este,8.5,27.35,0.05,5,42.5,5158
76933,2023-09-04,Muebles,Estantería,698,Distribuidor,Este,404.8,456.89,0.2,4,1619.18,4585
45795,2024-10-11,Oficina,Grapadora,589,Mayorista,Centro,16.75,19.92,0.2,2,33.5,1599
70554,2023-03-23,Muebles,Escritorio Ejecutivo,324,Distribuidor,Oeste,364.44,714.19,0.05,4,1457.75,6595
67879,2022-06-11,Tecnología,Laptop Dell,200,Mayorista,Sur,1292.89,882.06,0.2,2,2585.78,6137
43672,2022-04-22,Oficina,Calculadora,501,Distribuidor,Oeste,21.83,37.14,0.1,5,109.14,5698
48064,2022-02-16,Oficina,Carpetas,927,Tienda Física,Este,33.14,76.22,0.2,5,165.69,9631
82902,2024-08-20,Oficina,Carpetas,976,Online,Sur,46.1,54.17,0.15,3,138.3,9666
34134,2022-02-22,Tecnología,Laptop Dell,368,Distribuidor,Centro,312.83,759.09,0.1,4,1251.33,4597
25339,2023-02-23,Oficina,Grapadora,394,Distribuidor,Sur,27.97,81.2,0.05,3,-83.9,4436
39483,2023-12-20,Tecnología,Webcam HD,621,Mayorista,Este,228.65,487.23,0.0,1,228.65,2533
63584,2022-05-02,Oficina,Calculadora,344,Distribuidor,Este,21.08,26.6,0.1,2,42.16,2810
97885,2022-05-27,Tecnología,Laptop Dell,272,Distribuidor,Este,2620.78,757.08,0.1,1,2620.78,1142
12866,2022-12-30,Tecnología,Mouse Logitech,906,Tienda Física,Oeste,109.49,399.85,0.0,5,547.45,2353
66077,2022-06-28,Tecnología,Laptop Dell,760,Distribuidor,Este,365.93,632.01,0.15,4,1463.72,8758
32089,2023-08-17,Muebles,Estantería,707,Mayorista,Este,284.89,661.56,0.0,4,1139.57,6200
71752,2022-12-11,Oficina,Papel A4,456,Mayorista,Oeste,6.42,13.48,0.15,2,12.83,9138
58992,2024-04-10,Muebles,Escritorio Ejecutivo,715,Mayorista,Centro,364.15,418.23,0.1,1,364.15,5077
56571,2022-07-22,Muebles,Escritorio Ejecutivo,906,Tienda Física,Sur,137.62,181.44,0.15,4,550.49,9666
62964,2022-12-17,Tecnología,Webcam HD,986,Online,Oeste,262.78,319.26,0.05,3,788.35,3845
58549,2023-06-11,Muebles,Mesa Reuniones,942,Mayorista,Oeste,586.2,615.81,0.0,3,1758.6,4216
57687,2023-08-29,Muebles,Silla Ergonómica,374,Tienda Física,Norte,172.68,608.18,0.0,5,863.4,2205
47068,2023-11-18,Tecnología,Webcam HD,617,Distribuidor,Sur,40.75,159.51,0.15,5,203.76,2308
52878,2024-07-06,Muebles,Estantería,951,Online,Este,228.61,270.82,0.05,5,1143.03,9304
84981,2022-10-05,Muebles,Mesa Reuniones,704,Distribuidor,Centro,254.89,500.12,0.0,3,764.68,3620
72877,2024-02-14,Muebles,Escritorio Ejecutivo,250,Online,Oeste,98.29,217.04,0.05,3,294.88,7245
81432,2023-03-22,Oficina,Carpetas,141,Online,Oeste,9.09,31.45,0.2,1,9.09,6019
47514,2022-06-13,Tecnología,Teclado Mecánico,164,Online,Centro,387.62,441.58,0.2,3,1162.87,6632
62118,2022-08-01,Muebles,Estantería,800,Tienda Física,Centro,178.55,553.74,0.15,5,892.73,7038
40054,2023-05-12,Oficina,Calculadora,344,Online,Centro,4.18,6.42,0.05,2,8.37,9048
28787,2022-04-30,Tecnología,Mouse Logitech,651,Tienda Física,Sur,371.69,817.31,0.05,2,743.38,1352
80029,2023-12-12,Muebles,Mesa Reuniones,484,Online,Oeste,165.71,221.78,0.1,3,497.14,3967
49230,2024-05-27,Oficina,Papel A4,287,Mayorista,Centro,32.81,60.35,0.2,5,164.04,8625
55042,2023-03-12,Oficina,Grapadora,495,Tienda Física,Norte,22.98,35.23,0.05,2,45.97,5396
51305,2024-12-24,Oficina,Papel A4,705,Distribuidor,Centro,67.12,66.24,0.05,1,67.12,8542
41285,2024-03-03,Tecnología,Monitor LG,678,Online,Este,595.45,821.51,0.05,5,2977.26,nan
75743,2022-01-22,Oficina,Grapadora,404,Tienda Física,Este,22.06,44.22,0.1,5,110.28,5298
62472,2023-08-07,Muebles,Mesa Reuniones,340,Tienda Física,Este,217.31,486.95,0.15,1,217.31,9959
74470,2022-03-23,Muebles,Archivador Metálico,417,Online,Oeste,113.46,261.2,0.15,3,340.37,1663
43338,2023-08-17,Tecnología,Webcam HD,625,Distribuidor,Sur,235.88,548.2,0.2,4,943.51,9064
95364,2023-10-18,Muebles,Silla Ergonómica,460,Mayorista,Centro,94.39,238.62,0.0,1,94.39,nan
65109,2022-04-04,Oficina,Calculadora,948,Mayorista,Sur,73.74,89.73,0.15,2,147.47,4122
21047,2023-07-18,Tecnología,Monitor LG,759,Mayorista,Oeste,274.2,585.99,0.05,2,-548.41,4489
13632,2022-01-30,Tecnología,Laptop Dell,767,Mayorista,Este,247.28,608.73,0.15,4,989.13,8449
33062,2023-03-13,Tecnología,Teclado Mecánico,685,Online,Centro,534.87,568.45,0.0,1,534.87,1059
57040,2023-09-11,Tecnología,Monitor LG,941,Online,Norte,49.11,140.01,0.15,5,245.53,9064
57973,2022-02-03,Oficina,Calculadora,620,Mayorista,Norte,32.28,77.75,0.0,4,129.12,nan
46373,2023-08-04,Oficina,Carpetas,309,Online,Sur,33.69,46.72,0.15,3,101.08,8255
41447,2023-06-16,Muebles,Estantería,832,Online,Sur,719.29,316.23,0.05,1,719.29,2533
76042,2024-02-14,Oficina,Bolígrafos,589,Tienda Física,Este,42.7,91.77,0.0,1,42.7,7664
42036,2023-03-17,Oficina,Carpetas,930,Distribuidor,Este,8.66,21.58,0.0,2,17.33,5218
16930,2023-09-02,Oficina,Bolígrafos,914,Online,Sur,240.28,77.33,0.05,1,240.28,9436
29362,2023-08-05,Tecnología,Webcam HD,427,Online,Este,101.59,186.99,0.0,1,101.59,8505
13834,2024-06-11,Tecnología,Teclado Mecánico,559,Distribuidor,Norte,347.77,446.09,0.1,2,695.54,5668
28532,2023-12-20,Tecnología,Teclado Mecánico,601,Distribuidor,Este,80.63,147.99,0.1,5,403.16,8964
68837,2024-01-29,Tecnología,Teclado Mecánico,875,Tienda Física,Este,353.73,466.01,0.0,3,1061.19,3410
96374,2022-01-14,Tecnología,Mouse Logitech,754,Online,Este,105.82,309.14,0.2,4,423.28,1455
20102,2024-04-12,Oficina,Calculadora,927,Mayorista,Sur,38.71,77.9,0.0,1,38.71,3315
66442,2023-03-03,Oficina,Grapadora,937,Tienda Física,Oeste,17.56,30.48,0.2,5,87.81,4617
77264,2022-06-10,Oficina,Papel A4,880,Tienda Física,Norte,81.09,44.4,0.15,4,324.37,9064
41333,2023-09-07,Tecnología,Teclado Mecánico,688,Tienda Física,Este,236.42,720.24,0.0,5,1182.11,1599
35680,2022-10-07,Tecnología,Mouse Logitech,462,Mayorista,Sur,341.71,794.11,0.15,3,1025.13,6395
14466,2023-09-06,Tecnología,Mouse Logitech,480,Distribuidor,Este,393.51,683.45,0.2,1,393.51,5267
99534,2023-07-21,Tecnología,Mouse Logitech,763,Tienda Física,Centro,338.23,289.96,0.15,5,1691.15,9353
74947,2022-05-29,Muebles,Escritorio Ejecutivo,563,Tienda Física,Centro,369.53,424.3,0.15,4,1478.13,9387
97073,2024-11-11,Tecnología,Mouse Logitech,825,Online,Oeste,136.99,428.88,0.15,2,-273.98,2892
16953,2024-02-15,Muebles,Estantería,186,Online,Norte,139.88,345.99,0.1,5,699.39,8584
43728,2024-04-25,Oficina,Grapadora,532,Tienda Física,Norte,5.33,9.22,0.05,2,10.66,2145
30321,2022-09-14,Muebles,Archivador Metálico,891,Mayorista,Norte,182.73,535.98,0.1,3,548.18,8327
34636,2023-11-25,Oficina,Grapadora,114,Online,Oeste,57.59,62.12,0.0,1,57.59,9436
59824,2023-06-18,Tecnología,Laptop Dell,779,Distribuidor,Este,144.81,139.91,0.05,4,579.23,2346
75594,2022-12-11,Oficina,Carpetas,639,Tienda Física,Este,16.24,31.16,0.0,3,48.72,7080
22960,2024-05-21,Tecnología,Monitor LG,883,Online,Norte,204.09,273.9,0.2,4,816.35,1920
61425,2023-10-18,Oficina,Carpetas,993,Tienda Física,Sur,2.73,6.47,0.0,4,10.91,8758
89431,2024-03-09,Oficina,Bolígrafos,728,Distribuidor,Sur,62.93,35.95,0.0,3,188.8,3747
73887,2022-12-14,Tecnología,Laptop Dell,501,Mayorista,Sur,399.39,642.33,0.1,4,1597.56,3133
16983,2024-11-06,Muebles,Silla Ergonómica,886,Tienda Física,Oeste,158.18,601.13,0.0,5,790.91,3176
61489,2022-12-27,Oficina,Papel A4,687,Tienda Física,Este,9.19,30.03,0.2,4,36.77,1694
52440,2024-12-19,Oficina,Calculadora,265,Tienda Física,Oeste,48.43,68.52,0.15,2,96.86,3170
76879,2024-04-13,Muebles,Estantería,150,Distribuidor,Este,224.65,374.18,0.1,1,224.65,9552
11705,2024-02-11,Muebles,Estantería,338,Mayorista,Oeste,144.91,275.68,0.0,1,144.91,8005
65829,2024-08-14,Tecnología,Laptop Dell,458,Mayorista,Norte,207.34,480.68,0.2,4,829.38,9866
21310,2022-04-27,Muebles,Escritorio Ejecutivo,244,Tienda Física,Centro,135.62,261.76,0.2,3,406.86,4527
69395,2024-04-19,Oficina,Calculadora,738,Distribuidor,Oeste,23.6,31.7,0.15,1,23.6,8869
41642,2023-03-29,Muebles,Estantería,974,Distribuidor,Este,240.63,569.83,0.2,1,240.63,2611
19467,2024-10-01,Muebles,Archivador Metálico,870,Tienda Física,Oeste,280.21,521.18,0.2,5,-1401.07,2608
41730,2022-04-22,Oficina,Papel A4,737,Tienda Física,Sur,9.91,15.28,0.0,1,9.91,1056
23645,2024-01-03,Oficina,Bolígrafos,541,Online,Sur,43.91,54.38,0.05,3,131.74,8989
11787,2023-12-05,Oficina,Bolígrafos,229,Online,Este,13.53,64.35,0.0,4,54.11,8860
28544,2022-02-04,Tecnología,Webcam HD,136,Mayorista,Norte,43.35,101.29,0.2,5,-216.73,8345
48032,2024-12-16,Muebles,Escritorio Ejecutivo,670,Tienda Física,Este,539.33,491.64,0.2,1,539.33,5210
29653,2023-10-18,Muebles,Silla Ergonómica,668,Mayorista,Este,138.73,379.31,0.2,2,277.46,8201
49942,2022-08-05,Muebles,Estantería,798,Distribuidor,Sur,350.71,551.51,0.15,1,350.71,9866
22036,2023-09-23,Oficina,Carpetas,110,Online,Oeste,35.04,70.38,0.15,1,35.04,7408
67047,2023-12-31,Muebles,Escritorio Ejecutivo,552,Mayorista,Sur,247.79,590.61,0.15,1,247.79,2424
12168,2024-03-29,Tecnología,Laptop Dell,253,Tienda Física,Oeste,412.75,814.87,0.2,4,1650.99,6711
21221,2022-10-18,Tecnología,Laptop Dell,145,Tienda Física,Este,425.23,481.65,0.05,1,425.23,1101
35564,2024-03-04,Oficina,Papel A4,474,Mayorista,Oeste,43.57,101.0,0.0,5,217.84,9502
29894,2022-03-07,Muebles,Escritorio Ejecutivo,951,Mayorista,Este,259.29,667.1,0.05,3,777.88,5928
33073,2022-06-18,Oficina,Papel A4,937,Distribuidor,Centro,89.01,94.01,0.0,5,445.07,7800
37493,2023-10-16,Muebles,Estantería,429,Tienda Física,Sur,184.62,662.6,0.15,5,923.12,6137
87043,2023-06-27,Muebles,Escritorio Ejecutivo,549,Online,Centro,418.84,606.57,0.2,2,837.67,2172
91485,2023-12-13,Oficina,Carpetas,361,Online,Norte,9.94,22.18,0.0,1,9.94,9074
41487,2023-03-24,Muebles,Escritorio Ejecutivo,728,Tienda Física,Oeste,312.23,545.6,0.1,5,1561.17,7912
27955,2022-02-22,Muebles,Silla Ergonómica,848,Mayorista,Centro,213.42,546.27,0.15,3,640.26,7716
58673,2023-06-14,Oficina,Bolígrafos,904,Online,Sur,62.27,83.22,0.05,2,124.54,2455
61184,2024-08-21,Oficina,Bolígrafos,637,Distribuidor,Oeste,35.03,99.19,0.0,2,70.07,7636
93762,2023-01-14,Tecnología,Monitor LG,917,Tienda Física,Oeste,117.13,232.72,0.15,3,351.4,2333
50784,2023-06-01,Oficina,Papel A4,180,Distribuidor,Sur,38.18,63.38,0.2,3,114.55,7533
47895,2024-05-19,Oficina,Carpetas,397,Online,Este,53.88,74.67,0.1,2,-107.77,9136
56088,2024-11-27,Oficina,Bolígrafos,877,Online,Sur,16.42,72.41,0.0,3,49.26,3726
34877,2023-06-24,Muebles,Escritorio Ejecutivo,748,Distribuidor,Este,263.93,304.17,0.05,3,791.78,2979
11729,2024-05-24,Oficina,Bolígrafos,851,Tienda Física,Norte,40.84,32.36,0.05,4,163.35,9544
63645,2023-01-20,Muebles,Escritorio Ejecutivo,817,Mayorista,Norte,144.57,357.01,0.0,2,289.14,1320
17908,2024-12-26,Oficina,Grapadora,724,Mayorista,Centro,8.36,22.81,0.0,3,25.08,9387
34400,2024-08-18,Oficina,Grapadora,713,Mayorista,Norte,35.04,70.05,0.15,4,140.18,3133
93390,2022-05-30,Muebles,Archivador Metálico,679,Online,Centro,112.35,247.2,0.0,5,561.73,3204
68669,2022-03-08,Oficina,Carpetas,168,Distribuidor,Oeste,52.66,94.03,0.05,3,-157.99,7327
10121,2022-03-18,Tecnología,Mouse Logitech,295,Distribuidor,Centro,343.92,573.37,0.1,2,687.84,3280
42935,2024-11-20,Oficina,Papel A4,832,Mayorista,Norte,6.18,13.51,0.05,2,12.36,4097
27407,2022-10-24,Muebles,Silla Ergonómica,240,Tienda Física,Sur,184.51,586.66,0.1,2,369.02,1224
84517,2024-01-09,Oficina,Grapadora,111,Online,Sur,7.46,14.19,0.15,4,29.86,2535
42550,2023-01-21,Oficina,Calculadora,978,Tienda Física,Oeste,46.32,92.08,0.1,5,231.6,1258
57995,2024-03-17,Muebles,Archivador Metálico,717,Online,Sur,684.55,705.45,0.05,3,2053.65,4934
11691,2022-04-23,Oficina,Bolígrafos,127,Tienda Física,Centro,23.72,31.91,0.1,4,94.86,3620
37926,2022-08-12,Tecnología,Teclado Mecánico,794,Mayorista,Centro,373.32,650.89,0.1,4,1493.29,1025
98097,2023-02-24,Oficina,Papel A4,907,Online,Este,57.28,24.34,0.05,3,171.83,8843
71771,2023-03-18,Tecnología,Mouse Logitech,148,Online,Norte,254.71,491.75,0.2,3,764.13,nan
62765,2024-12-16,Muebles,Mesa Reuniones,127,Distribuidor,Centro,577.66,575.84,0.2,3,1732.97,1059
67664,2022-10-20,Tecnología,Laptop Dell,925,Online,Norte,53.84,196.16,0.2,2,107.69,2456
10261,2022-10-03,Oficina,Grapadora,433,Tienda Física,Centro,10.69,26.15,0.2,1,10.69,8937
43508,2024-05-30,Muebles,Mesa Reuniones,845,Online,Sur,359.27,704.54,0.05,2,718.54,2177
19264,2022-03-21,Oficina,Papel A4,988,Online,Este,12.93,41.2,0.2,5,64.67,2555
83009,2024-08-15,Oficina,Carpetas,940,Tienda Física,Este,2.91,7.06,0.2,5,14.57,9801
66409,2022-11-09,Oficina,Calculadora,603,Tienda Física,Este,7.8,41.53,0.1,3,23.39,3218
99944,2023-07-27,Oficina,Papel A4,538,Online,Oeste,6.96,9.81,0.2,5,34.78,8860
50095,2024-07-13,Muebles,Escritorio Ejecutivo,834,Distribuidor,Sur,803.66,724.57,0.05,5,4018.3,4882
56715,2023-02-10,Oficina,Grapadora,799,Online,Este,4.17,8.72,0.2,1,4.17,5954
35696,2024-10-31,Oficina,Bolígrafos,278,Online,Centro,65.1,64.47,0.15,4,260.38,3360
11726,2022-03-22,Oficina,Calculadora,776,Online,Centro,24.02,40.72,0.15,3,72.06,2353
54146,2022-03-22,Oficina,Grapadora,918,Mayorista,Este,35.47,69.27,0.15,4,141.88,1664
58384,2024-12-13,Oficina,Bolígrafos,574,Distribuidor,Sur,41.62,46.3,0.05,2,83.24,3626
44235,2022-09-11,Oficina,Grapadora,794,Tienda Física,Este,36.86,66.43,0.0,5,184.28,3423
76030,2023-03-12,Muebles,Silla Ergonómica,344,Tienda Física,Oeste,317.25,495.37,0.1,3,951.74,9064
40057,2023-02-14,Muebles,Escritorio Ejecutivo,437,Online,Norte,120.8,581.57,0.15,2,241.6,1300
87651,2022-03-24,Tecnología,Laptop Dell,514,Mayorista,Oeste,259.95,516.29,0.2,5,1299.74,3148
76852,2022-12-07,Oficina,Grapadora,167,Distribuidor,Este,42.74,47.8,0.05,2,85.48,3152
29938,2024-03-23,Muebles,Silla Ergonómica,933,Mayorista,Sur,280.95,495.21,0.1,2,561.9,2333
47571,2023-09-27,Tecnología,Mouse Logitech,866,Distribuidor,Sur,188.9,705.32,0.15,1,188.9,5904
28774,2024-09-01,Tecnología,Laptop Dell,365,Tienda Física,Sur,162.45,226.36,0.2,5,812.23,2860
25757,2024-03-26,Tecnología,Webcam HD,559,Tienda Física,Este,110.33,256.46,0.05,3,330.99,2544
89100,2024-09-27,Oficina,Carpetas,414,Mayorista,Este,55.58,82.05,0.15,4,222.3,5442
84966,2023-08-27,Tecnología,Monitor LG,376,Tienda Física,Sur,307.63,285.03,0.2,3,922.89,4714
11469,2024-10-04,Muebles,Estantería,731,Online,Sur,85.27,199.64,0.15,5,426.35,7782
20728,2024-03-31,Oficina,Grapadora,393,Online,Oeste,63.98,95.76,0.0,4,255.93,9857
82577,2023-06-27,Muebles,Archivador Metálico,918,Tienda Física,Norte,141.5,203.72,0.1,2,282.99,3906
31019,2024-05-01,Oficina,Carpetas,424,Online,Sur,31.31,59.39,0.2,2,62.62,3967
29388,2022-07-16,Muebles,Estantería,104,Tienda Física,Norte,271.38,414.16,0.05,1,271.38,9387
72189,2023-07-27,Tecnología,Teclado Mecánico,764,Tienda Física,Norte,176.38,272.94,0.0,4,705.54,2798
66392,2022-10-22,Muebles,Mesa Reuniones,133,Tienda Física,Oeste,408.23,268.23,0.15,1,408.23,8497
17007,2024-06-06,Oficina,Calculadora,709,Mayorista,Sur,33.83,65.13,0.2,1,33.83,6948
60841,2023-10-23,Oficina,Bolígrafos,514,Online,Oeste,10.18,15.84,0.0,1,10.18,8786
14665,2022-05-15,Oficina,Bolígrafos,471,Online,Centro,40.73,34.7,0.0,3,122.18,2979
91355,2024-09-11,Oficina,Grapadora,988,Mayorista,Este,27.78,50.79,0.1,4,111.14,4934
